movie_id,title,year,genre,duration_min,rating,votes,director,country,language,budget_usd,revenue_usd,metascore,keywords
184,Paradox Arcade from the Sea,1980,Documentary,126,8.2,714723,Mason Lee,UK,English,39751142,304196780,99,double-life;memory;underground
185,Electric Junction,2017,Action,161,3.7,286259,Ethan Ramirez,Norway,Russian,85270112,374097381,90,cyberpunk;ai;survival;family-secrets;heist
186,Broken Frontier,1991,Drama,175,8.6,1190197,Noah Lopez,India,Norwegian,164216378,474368936,81,rebellion;forbidden-love;betrayal
187,Wild Sky of Time,2000,Fantasy,97,8.3,1405243,Mateo Lewis,USA,German,56386696,535884921,88,underground;post-apocalypse;small-town
188,Hidden Room of Wolves,2008,Family,117,8.9,1034167,Wyatt Thompson,Australia,Polish,128811915,484435228,20,revenge;small-town;double-life;time-travel;myth;coming-of-age
189,Vivid Citadel,1990,Crime,116,7.5,1147339,Sophia Perez,Norway,Swedish,8419674,926259804,83,warrior;dreams;robot;heist
190,Crimson Odyssey of Winter,2006,Musical,142,6.9,623794,Oliver Miller,UK,Japanese,153583289,1180391517,62,time-travel;underground;coming-of-age;robot
191,Feral Ember,2010,Horror,99,1.2,358361,Henry Garcia,Norway,Chinese,31106691,662183872,100,forbidden-love;rebellion;ai;post-apocalypse;revenge;ancient-ritual
192,Luminous Kingdom Without End,2004,Adventure,122,5.0,552271,Emily Robinson,Japan,French,72191561,132369545,19,revenge;ai;underground
193,Luminous Monolith,2015,Comedy,174,8.3,878035,Zoe Baker,Norway,Portuguese,63354672,1022765470,38,haunted;dreams;double-life
194,Xenial Empire Without End,2013,Biography,112,2.1,941804,Mason Hernandez,Spain,Norwegian,51834514,270982381,5,revenge;ai;robot;space;ancient-ritual;betrayal
195,Paradox Citadel In the Machine,1984,Thriller,174,6.0,1157841,Sebastian Moore,Sweden,Chinese,3418881,1122193375,100,friendship;robot;betrayal;double-life;survival;small-town
196,Opal City,1986,Biography,100,8.0,1123404,Jack Clark,Japan,Japanese,175868227,1042785394,73,time-travel;heist;post-apocalypse;haunted;betrayal;warrior
197,Paradox Mask,2001,Romance,87,7.6,563362,Owen Johnson,India,Chinese,81450695,667758540,35,double-life;mountains;ai;friendship;cyberpunk;betrayal
198,Untamed Sky Before Dawn,2000,Mystery,181,6.4,187348,Logan Lewis,Spain,Chinese,109398960,1040370636,97,family-secrets;time-travel;memory;small-town;heist
199,Electric Frontier,2013,Biography,82,2.5,421054,Emma Thomas,UK,Korean,13671903,773899585,90,post-apocalypse;underground;family-secrets;detective
200,Jagged Legacy,1981,Romance,170,5.4,935646,Mason Walker,Brazil,Italian,43992851,555467953,95,myth;coming-of-age;haunted
201,Crimson Tempest,1993,Romance,132,7.0,564409,Jacob Allen,USA,Chinese,183226596,19108272,60,ancient-ritual;heist;warrior;small-town
202,Silent Arcade After Midnight,1999,Mystery,183,9.0,731396,Charlotte Taylor,Spain,Korean,81206454,1118061373,79,survival;friendship;coming-of-age;memory;ai;underground
203,Mythic Rise of Silence,1999,Action,198,1.6,579927,Sebastian Moore,Japan,Russian,190982780,641649033,24,memory;city-night;cyberpunk;dreams
204,Crimson Zodiac of Echoes,2023,Sci-Fi,81,6.8,620027,James Clark,Australia,Japanese,197865017,75846985,74,road-trip;sea;mountains;cyberpunk
205,Velvet Uprising,2022,Adventure,204,3.7,356587,Layla Lopez,South Korea,Polish,126474279,274757946,94,sea;small-town;identity;city-night;rebellion
206,Majestic Mask,1994,Adventure,132,7.6,644104,Jacob Perez,Brazil,German,157287937,631469977,59,forbidden-love;time-travel;double-life
207,Sable Yearling Under Neon Lights,1984,War,124,5.5,1427626,Wyatt King,South Korea,Japanese,14612149,323794261,17,road-trip;robot;survival;dreams
208,Glacial Symphony Between Worlds,1991,Thriller,199,4.0,370927,Sebastian Green,UK,English,121447114,587396615,26,survival;city-night;heist;forbidden-love
209,Feral Requiem,2005,Family,197,4.4,79215,Zoe Gonzalez,Brazil,English,86593429,1140386374,24,ai;coming-of-age;ancient-ritual
210,Young Beacon Without End,2002,Animation,108,1.9,1055673,Aria Martin,Italy,Polish,12372427,640384455,37,sea;memory;warrior;dreams;road-trip;robot
211,Velvet Requiem Without End,2011,Adventure,123,2.5,846073,Liam Anderson,Poland,Swedish,35320283,453527566,93,survival;memory;heist
212,Infinite Junction,2004,Mystery,87,6.3,100680,Mia Adams,USA,English,185253288,248656767,53,haunted;friendship;identity;post-apocalypse;forbidden-love;mountains
213,Kindred Zephyr,1999,Family,100,6.9,566283,Maya Hill,Germany,Japanese,28262700,1098619952,92,myth;friendship;small-town
214,Hidden Ritual of Winter,1996,Western,126,4.2,859421,Henry Hernandez,UK,Hindi,133339203,446019428,88,road-trip;cyberpunk;coming-of-age;double-life;ai;revenge
215,Infinite Wilderness,1985,Western,94,7.4,212521,James Adams,Poland,Korean,79562849,567204174,59,friendship;family-secrets;heist
216,Golden Ember Beyond the Stars,2000,Family,104,1.8,96336,Ava Rodriguez,Italy,Italian,96073030,939984766,79,dreams;sea;revenge;underground;family-secrets
217,Wild Voyage of Wolves,2009,Mystery,173,7.1,1003052,Jacob Adams,Italy,Polish,35670805,125942171,20,robot;rebellion;survival
218,Haunted Wilderness,2004,Adventure,82,8.7,274104,Hannah Young,France,Japanese,118396252,98724829,8,ancient-ritual;road-trip;coming-of-age;mountains;double-life
219,Velvet Triangle,2016,Romance,161,5.6,1443447,Maya Miller,Mexico,Russian,195159152,533815024,61,ai;ancient-ritual;haunted;betrayal;family-secrets
220,Mythic Dawn Beyond the Gate,1990,Western,195,8.6,346977,Olivia Young,India,French,88923907,597337895,6,identity;ancient-ritual;haunted;family-secrets
221,Quantum Mirage After Midnight,2016,History,97,8.6,937669,Sebastian Davis,Norway,Swedish,175488480,38158912,13,robot;time-travel;identity;double-life;coming-of-age;revenge
222,The Dawn,2015,Horror,191,9.5,762084,Emma Anderson,Sweden,Italian,150464347,1016046843,91,mountains;detective;friendship;city-night;ai
223,Primal Horizon Before Dawn,2020,Animation,208,4.3,223073,Noah Hernandez,Norway,Spanish,192529597,878773414,13,warrior;space;friendship;rebellion;double-life
224,Caged Zephyr After Midnight,1992,Documentary,102,7.7,97618,Aria Davis,Sweden,Korean,176853123,1082756052,17,coming-of-age;memory;sea;time-travel;identity;robot
225,Opal Quarry,1991,Biography,119,7.5,269336,Mia Harris,India,Hindi,103357091,899075686,77,post-apocalypse;haunted;road-trip;myth
226,Flickering Requiem Under Neon Lights,2024,Western,151,8.5,1148932,Sebastian Scott,Spain,French,56394322,624014714,87,rebellion;ai;betrayal;mountains;ancient-ritual
227,Majestic Sanctum Beyond the Gate,2000,Action,165,6.0,1222333,Lily Nelson,Mexico,Russian,143418443,614025655,54,memory;friendship;coming-of-age
228,Broken Symphony of Glass,1992,Mystery,116,9.8,1433273,James Martinez,UK,Swedish,79326192,438088596,96,underground;family-secrets;detective
229,Hidden Dawn,1994,Musical,174,3.1,1459987,Henry Nelson,UK,Japanese,104133409,894569178,100,identity;time-travel;coming-of-age;sea;post-apocalypse
230,The Dawn,2008,Romance,169,7.7,1146435,Nora Gonzalez,Spain,German,120577838,381019201,87,heist;sea;memory
231,Infinite Kingdom of Storms,2015,Mystery,108,2.4,534907,Ava Perez,Sweden,Swedish,41655338,85771771,19,warrior;time-travel;city-night;rebellion;ancient-ritual
232,Radiant River After Midnight,2016,Musical,166,1.6,1484215,Sebastian King,Poland,Spanish,139849186,146407851,100,robot;identity;haunted;revenge
233,Yearning Arcade,2001,Adventure,150,2.9,1296728,Chloe Walker,USA,Polish,179666802,743045001,57,dreams;ancient-ritual;warrior;rebellion
234,Radiant Beacon,2000,Crime,104,4.4,1133059,Henry Johnson,Brazil,Hindi,136662671,956826157,62,myth;dreams;ancient-ritual
235,Neon Gambit of the North,1990,Musical,76,6.6,442140,Lucas Baker,Mexico,Chinese,27997641,441478762,68,ancient-ritual;family-secrets;revenge;sea;ai;betrayal
236,Dark Palace,1984,Comedy,120,8.1,1170487,Olivia Torres,Poland,German,109523090,833293678,57,robot;road-trip;coming-of-age;haunted;ai;friendship
237,Luminous Horizon,2017,Comedy,93,4.2,1054625,Mia Jackson,South Korea,Portuguese,23321068,604554100,97,haunted;rebellion;family-secrets;ai;coming-of-age;forbidden-love
238,Lunar Uprising In the Machine,2005,Musical,150,9.5,302248,Alexander Baker,Brazil,English,148685516,1192003203,18,time-travel;coming-of-age;survival
239,Paradox Legacy of Tomorrow,1999,Horror,163,2.9,1354716,Victoria Martinez,Italy,Spanish,59367319,542758846,24,heist;ai;small-town
240,The Garden,2015,History,93,3.6,141369,James Miller,Spain,Swedish,155952459,1046233424,42,betrayal;ai;ancient-ritual;cyberpunk;friendship
241,Timeless Dawn of Winter,2000,War,190,3.9,1383008,Alexander Nguyen,Germany,Portuguese,152265831,782743683,40,heist;coming-of-age;road-trip;cyberpunk;small-town;family-secrets
242,Xenial Sky,2003,Sci-Fi,159,8.8,970763,Emily Thompson,South Korea,Korean,148188279,233716308,22,family-secrets;post-apocalypse;double-life
243,Jade Uprising In the Machine,2020,Thriller,94,8.9,1063730,Liam Nguyen,Australia,Norwegian,158486667,456900082,4,identity;dreams;forbidden-love;ancient-ritual;city-night
244,Kindred Junction Without End,2017,Animation,109,5.1,1070511,Sophia Sanchez,Brazil,Hindi,2943182,512992618,78,city-night;memory;betrayal;detective
245,Lunar Voyage Under the Moon,2022,Sci-Fi,198,9.4,84866,Elijah Young,Poland,Polish,71062823,793356016,29,ai;space;memory
246,Zen Kingdom from Nowhere,1982,Comedy,157,1.9,1093498,Benjamin Taylor,Italy,Japanese,175569631,812862335,46,memory;post-apocalypse;haunted
247,Primal Triangle Before Dawn,2002,War,198,8.9,13936,Victoria Rodriguez,Sweden,Spanish,61837677,165545699,65,space;betrayal;heist;underground;warrior
248,Xenial Parable,2001,Action,198,7.0,1004680,Lucas Nguyen,Italy,Russian,110399916,48202508,31,betrayal;survival;heist
249,Jade Fall Without End,2016,Sci-Fi,89,2.5,377666,Chloe Sanchez,USA,Swedish,195514117,608714166,10,detective;warrior;forbidden-love;double-life
250,Haunted Tempest of Light,2018,Sci-Fi,121,6.5,1071335,James Hernandez,India,Korean,160230705,147839007,29,haunted;betrayal;friendship;coming-of-age;space;memory
251,Jagged Mask of Ashes,2018,Action,120,5.2,1289320,Nora Williams,France,Polish,129550564,279879055,77,dreams;city-night;ai
252,Tempest Nexus of Time,1982,Western,184,3.0,1011186,Wyatt Thompson,France,Japanese,36038972,546573301,61,rebellion;double-life;revenge;myth
253,Paradox Uprising of Winter,1980,Drama,208,2.0,15187,Wyatt Adams,Spain,Swedish,84899220,877988123,46,betrayal;robot;ancient-ritual
254,Opal Citadel from the Future,2007,Biography,168,6.4,1427433,Daniel Wilson,Mexico,Hindi,149769591,1036091623,22,identity;forbidden-love;post-apocalypse;myth;survival
255,Yearning Circle of Ashes,2022,Action,133,5.0,1466662,Ethan Miller,Spain,Hindi,107624749,726789734,70,heist;haunted;ancient-ritual
256,Silent Mirage,2018,Family,97,1.6,465185,Owen Garcia,UK,Swedish,103266727,860378280,78,mountains;warrior;time-travel;city-night;family-secrets
257,Majestic Fall of Shadows,1992,Western,148,2.7,1257373,Victoria King,Poland,Portuguese,45595217,77440697,46,ancient-ritual;coming-of-age;heist;revenge
258,Sacred Legacy of Wolves,2005,Biography,126,5.6,1475702,Olivia Garcia,South Korea,Swedish,150185984,747528850,44,cyberpunk;warrior;space;detective;rebellion
259,Caged Wilderness of Dreams,2006,Western,102,6.0,1055322,Henry Perez,France,Norwegian,137884344,553392332,68,mountains;detective;haunted;survival;forbidden-love
260,Quantum City In the Garden,2009,History,82,5.3,540787,Olivia Harris,Poland,Russian,188320526,493771206,40,underground;memory;identity;coming-of-age;mountains;post-apocalypse
261,Quantum Ember Beyond the Stars,2001,Thriller,120,5.2,741522,Lucas Torres,Japan,Spanish,183470220,408381590,63,cyberpunk;sea;double-life;post-apocalypse
262,Obsidian Arcade of Fire,2019,Adventure,114,7.9,251503,Sophia Baker,Norway,Portuguese,1878028,1162806450,5,underground;warrior;road-trip;forbidden-love;survival;post-apocalypse
263,The Voyage,1997,Crime,131,7.7,269051,Emma King,Mexico,Korean,145261291,69927746,64,haunted;double-life;ai;city-night;heist
264,Glacial Parable,2024,Drama,78,7.0,795818,Aria Miller,India,Italian,164591366,557703165,23,cyberpunk;post-apocalypse;forbidden-love;warrior;road-trip
265,Zen Voyage of Winter,2006,Adventure,168,8.6,586525,Emily Lopez,Germany,Portuguese,184249920,490843355,12,small-town;cyberpunk;identity;robot;double-life
266,Broken Whisper In the Machine,1989,War,77,2.6,1047832,Amelia Green,India,Norwegian,130726115,644318501,32,haunted;friendship;mountains
267,Lunar Garden of Storms,2010,Action,190,7.6,544875,Owen White,Japan,Italian,5424506,884249817,15,double-life;ai;warrior;space;survival
268,Nocturnal Rise,1998,Adventure,158,7.0,1022448,Emily Garcia,Australia,Portuguese,77013086,995900009,80,double-life;heist;ancient-ritual;small-town
269,Wild Monolith,1984,Thriller,116,4.1,657519,Sebastian Adams,South Korea,Swedish,71899073,849233850,34,city-night;double-life;underground;sea;survival;memory
270,Flickering Monolith With No Name,1981,Sci-Fi,135,6.9,1469567,Sophia Wilson,Italy,Japanese,27751353,205200059,8,identity;time-travel;coming-of-age;city-night;haunted;memory
271,Feral Odyssey of Ashes,1985,Crime,154,3.0,596058,Emily Green,Germany,Spanish,141496318,366377865,3,ai;underground;double-life
272,Vivid Quarry With No Name,2014,Mystery,188,2.2,1463121,Zoe Lopez,Sweden,Russian,170784989,934106793,67,rebellion;underground;forbidden-love;identity;cyberpunk
273,Feral Oracle of Light,1996,Sci-Fi,152,1.1,1097573,Amelia Thompson,South Korea,Korean,143739514,17860850,88,city-night;forbidden-love;myth;coming-of-age;rebellion;robot
274,Timeless Zodiac of Shadows,2015,Adventure,123,4.7,1175667,Michael Sanchez,Poland,Spanish,192014703,836924342,48,post-apocalypse;revenge;robot;ancient-ritual
275,The Triangle,2024,Mystery,147,6.8,1115667,Benjamin Clark,Spain,Chinese,18478153,391716433,17,friendship;ancient-ritual;detective;warrior;post-apocalypse
276,Wandering Dawn of Echoes,1981,Sci-Fi,87,9.6,46511,Mason Miller,South Korea,German,33664955,941492547,93,cyberpunk;revenge;betrayal
277,Silent Ritual of Light,1999,War,170,5.1,66657,Mateo Garcia,Germany,English,71639008,842719351,9,heist;space;family-secrets;post-apocalypse;haunted;coming-of-age
278,Infinite Circle In the Garden,2008,Romance,83,2.8,197149,Chloe Nelson,Spain,Korean,104554398,670249755,41,ancient-ritual;sea;time-travel;rebellion
279,Mythic Triangle from the Sea,2020,Animation,125,4.2,109335,Lucas Davis,Poland,Russian,116644380,696887408,1,small-town;post-apocalypse;survival;friendship
280,Caged Beacon of Glass,2017,War,114,4.3,187752,Oliver Hernandez,Norway,Polish,184231862,726755918,97,time-travel;underground;ancient-ritual
281,Kindred House of the North,1988,War,134,3.8,1171045,Jack Lewis,Spain,English,185119132,811252619,45,post-apocalypse;dreams;time-travel;forbidden-love
282,Xenial Oracle from the Future,2024,War,123,6.0,1140154,Jack Lee,Sweden,German,160806923,1190823296,20,memory;betrayal;detective
283,Timeless Citadel from Nowhere,1980,Western,172,7.5,39358,Maya White,Poland,Italian,193642920,136025390,84,space;memory;ai;forbidden-love;city-night;identity
284,Kindred Dawn of Light,2021,Documentary,103,1.9,1381894,Olivia Williams,Germany,Spanish,8494984,433961409,13,space;friendship;time-travel;survival;ancient-ritual;haunted
285,Umbral Ritual Between Worlds,2017,Mystery,87,4.3,1270876,Olivia Smith,Spain,Russian,132010658,171705934,59,underground;identity;sea
286,Distant Junction,2019,Mystery,210,1.4,147714,Alexander Jones,Spain,Hindi,26170251,217379282,92,identity;haunted;space;memory
287,Umbral Beacon of Dreams,2015,Musical,181,7.6,1339392,Lily Thompson,Sweden,Swedish,178674634,917136557,13,small-town;heist;identity;haunted
288,Jagged Harbor,2018,History,165,9.0,1153704,Sebastian White,Mexico,Norwegian,170084288,924680835,92,warrior;cyberpunk;survival;identity;space
289,Broken Vesper,2008,History,176,1.0,72793,Henry Hill,USA,Hindi,36361792,648200018,0,cyberpunk;space;double-life;road-trip;coming-of-age
290,Wandering Drift,2016,Biography,114,1.8,965565,Jack Martinez,Germany,German,98638063,536563616,29,small-town;myth;revenge;survival;haunted
291,Nocturnal Zephyr,2010,Fantasy,199,8.3,1446285,Lily Miller,South Korea,English,196269774,819364037,10,rebellion;city-night;road-trip
292,Yearning Nexus With No Name,1987,Romance,77,6.6,1325906,Wyatt Brown,South Korea,Hindi,11154777,685727047,69,road-trip;memory;mountains;cyberpunk
293,The Garden,2008,Sport,204,1.8,905934,Henry Sanchez,Germany,Spanish,90339458,177264282,60,identity;haunted;post-apocalypse
294,Feral Legacy In the Garden,2024,Sci-Fi,109,5.3,415563,Grace Sanchez,Spain,Hindi,165455391,1125813546,31,revenge;post-apocalypse;city-night;robot
295,Vivid Mask,2022,Family,183,4.3,399585,Sebastian Thompson,USA,Norwegian,81924187,363472902,44,warrior;betrayal;detective;time-travel;cyberpunk;space
296,Velvet Junction In the Machine,1985,Action,88,3.2,1302436,Harper Jackson,USA,Italian,186339237,238967670,39,forbidden-love;coming-of-age;road-trip;space;sea;identity
297,Obsidian Zephyr In the Garden,1996,Musical,198,6.5,296527,Liam Harris,UK,German,45819832,129085349,36,small-town;mountains;warrior;post-apocalypse
298,Crimson Palace,2004,Mystery,167,8.7,40110,Henry Adams,Australia,French,102293701,1092082040,90,dreams;road-trip;forbidden-love
299,Paradox Uprising of Winter,2012,History,80,1.4,1110364,Alexander Perez,Norway,Japanese,199920863,337166214,2,ai;underground;ancient-ritual;myth;cyberpunk
300,Jagged Drift,2004,Drama,146,3.0,716877,Daniel Nelson,Germany,Polish,196028265,820783538,66,robot;cyberpunk;survival;betrayal
301,Eternal Frontier,2014,Sci-Fi,127,6.8,1218609,Zoe Baker,Spain,Chinese,37173525,663568997,88,robot;rebellion;city-night;betrayal
302,Tempest Wilderness,2015,Musical,105,2.6,305283,Liam Lee,Mexico,Japanese,81529387,951344886,95,betrayal;city-night;space;friendship;heist
303,Dark City,2018,Biography,134,6.3,484358,Liam Thompson,Canada,Swedish,128036934,287948832,64,mountains;ancient-ritual;underground;heist;haunted;forbidden-love
